Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Symbol,SMA_5,EMA_5,SMA_10,EMA_10,SMA_20,EMA_20,SMA_50,EMA_50,RSI,BB_Middle,BB_Std,BB_Upper,BB_Lower
2025-10-09 12:00:00,4373.06,4391.99,4369.63,4383.97,8142.2254,2025-10-09 12:29:59.999,35686502.929633,90827,4367.7489,19146671.18663,ETHUSDT,4363.2,4370.173931806628,4359.687,4374.326817843713,4400.1825,4398.077502950263,4459.696599999999,4436.182542202718,36.904217743611234,4400.1825,47.73126635819082,4495.645032716381,4304.719967283619
2025-10-09 12:30:00,4383.96,4413.76,4378.0,4404.37,14314.5454,2025-10-09 12:59:59.999,62991430.774547,141141,7842.7458,34516925.340446,ETHUSDT,4378.144,4381.572621204419,4357.464,4379.789214918495,4399.76,4398.6769363244985,4458.038,4434.888218785659,40.06946637196099,4399.76,47.65084668158943,4495.061693363179,4304.458306636821
2025-10-09 13:00:00,4404.37,4407.39,4386.08,4398.77,7194.5328,2025-10-09 13:29:59.999,31623913.3862,100225,2956.4878,12993787.496122,ETHUSDT,4386.9580000000005,4387.305080802946,4363.298000000001,4383.24026691644,4397.656,4398.685801511253,4456.414000000001,4433.420872220387,42.54284876168149,4397.656,46.659751775894584,4490.975503551789,4304.336496448211
2025-10-09 13:30:00,4398.77,4398.77,4347.14,4350.81,18910.7387,2025-10-09 13:59:59.999,82683202.88249,272418,9019.5454,39431559.217424,ETHUSDT,4382.194,4375.140053868631,4365.579,4377.343854519234,4392.6565,4394.125280004814,4453.8732,4430.069432371011,36.028107033856365,4392.6565,46.01823394617464,4484.69296789235,4300.62003210765
2025-10-09 14:00:00,4350.81,4374.83,4335.99,4341.51,17855.1404,2025-10-09 14:29:59.999,77729491.712675,247279,10886.61,47393716.064943,ETHUSDT,4375.886,4363.930035912421,4364.628,4370.828608034552,4386.8685,4389.1133848368445,4451.1676,4426.4815209725075,35.50519357884818,4386.8685,44.72543162980246,4476.319363259605,4297.417636740394
2025-10-09 14:30:00,4341.5,4347.69,4305.73,4344.88,21706.6799,2025-10-09 14:59:59.999,93885555.678469,262378,10654.6937,46092614.026271,ETHUSDT,4368.068000000001,4357.580023941614,4365.634,4366.110679177493,4381.360500000001,4384.899984704282,4448.5394,4423.179790764301,35.76802507836992,4381.360500000001,42.62186237562576,4466.604224751252,4296.116775248749
2025-10-09 15:00:00,4344.89,4363.5,4313.62,4315.98,12158.5483,2025-10-09 15:29:59.999,52786497.821397,166799,5742.2558,24940495.407847,ETHUSDT,4350.389999999999,4343.713349294409,4364.267000000001,4356.99601004091,4374.8095,4378.3351943470125,4445.1358,4418.8477104522435,44.68085106382967,4374.8095,42.067360578611186,4458.944221157222,4290.674778842778
2025-10-09 15:30:00,4316.07,4325.0,4291.82,4314.79,19477.1639,2025-10-09 15:59:59.999,83854707.851441,199995,8887.8353,38287908.643427,ETHUSDT,4333.594,4334.072232862939,4360.276,4349.322189898995,4367.8144999999995,4372.282451657933,4442.429800000001,4414.647627189938,46.97836131570521,4367.8144999999995,39.64741930604978,4447.109338612099,4288.5196613879
2025-10-09 16:00:00,4314.78,4327.9,4292.87,4308.14,11438.1023,2025-10-09 16:29:59.999,49298427.003743,164217,6219.4381,26803968.526285,ETHUSDT,4325.06,4325.42815524196,4353.627,4341.8345189009115,4361.5035,4366.172898401482,4439.385,4410.353584585956,39.397685688853706,4361.5035,38.52723387762482,4438.55796775525,4284.44903224475
2025-10-09 16:30:00,4308.15,4309.03,4265.06,4277.34,20590.8112,2025-10-09 16:59:59.999,88302818.478669,200981,8809.0095,37786249.871513,ETHUSDT,4312.226,4309.398770161307,4344.056,4330.108242599549,4353.893,4357.71168468351,4435.989,4404.9968058355535,36.744765243058836,4353.893,39.40169754555752,4432.696395091115,4275.089604908885
2025-10-09 17:00:00,4277.34,4317.09,4269.11,4301.68,12547.226,2025-10-09 17:29:59.999,53909806.504102,188668,7042.2021,30271664.627468,ETHUSDT,4303.586,4306.825846774204,4335.826999999999,4324.9394711682025,4347.757,4352.374798649997,4432.7448,4400.84038041724,44.073901436501686,4347.757,37.34570504436842,4422.448410088737,4273.065589911263
2025-10-09 17:30:00,4301.68,4335.9,4301.31,4334.4,8537.0344,2025-10-09 17:59:59.999,36862690.482579,118302,5094.9352,22001610.165423,ETHUSDT,4307.2699999999995,4316.017231182803,4328.83,4326.659567332946,4343.147,4350.662757752425,4429.5058,4398.170198290497,45.834359353197016,4343.147,32.473860597455776,4408.0947211949115,4278.199278805088
2025-10-09 18:00:00,4334.4,4340.62,4320.04,4325.59,7698.9066,2025-10-09 18:29:59.999,33339443.596961,106901,3637.2249,15754158.253214,ETHUSDT,4309.43,4319.208154121869,4321.512,4326.465100543888,4342.405000000001,4348.274680053971,4425.2304,4395.256098886313,39.45557753504766,4342.405000000001,32.707906415773195,4407.820812831547,4276.989187168454
2025-10-09 18:30:00,4325.6,4327.43,4301.05,4308.24,6734.9079,2025-10-09 18:59:59.999,29038791.462157,70814,2454.3674,10578852.079097,ETHUSDT,4309.45,4315.552102747913,4317.255,4323.151445882125,4341.4169999999995,4344.461570217924,4420.626,4391.765658569505,36.94978051628997,4341.4169999999995,33.455827924338685,4408.328655848677,4274.505344151322
2025-10-09 19:00:00,4308.23,4335.6,4307.21,4334.67,4623.8644,2025-10-09 19:29:59.999,19985353.520442,88624,2490.9259,10766605.404509,ETHUSDT,4320.915999999999,4321.924735165275,4316.571,4325.245728458019,4340.599499999999,4343.528977061667,4416.7226,4389.4774566154365,40.65650822530506,4340.599499999999,33.40855098147616,4407.416601962952,4273.782398037047
2025-10-09 19:30:00,4334.68,4344.33,4323.7,4338.0,5229.8545,2025-10-09 19:59:59.999,22657369.913139,80920,2436.6521,10558595.152245,ETHUSDT,4328.18,4327.28315677685,4315.883,4327.564686928357,4340.758500000001,4343.002375805936,4413.013000000001,4387.416187948568,36.5511651469098,4340.758500000001,33.38715751756874,4407.532815035138,4273.984184964864
2025-10-09 20:00:00,4338.03,4347.48,4327.89,4329.14,2911.9648,2025-10-09 20:29:59.999,12629970.701136,71037,1024.124,4443442.305814,ETHUSDT,4327.128,4327.9021045179,4317.199,4327.851107487662,4340.733,4341.68207692238,4409.2612,4385.084610371689,36.07455701771923,4340.733,33.396281876214566,4407.52556375243,4273.940436247571
2025-10-09 20:30:00,4329.14,4345.33,4329.13,4337.46,5281.8914,2025-10-09 20:59:59.999,22915224.715061,59973,3229.0339,14010846.965772,ETHUSDT,4329.502,4331.0880696786,4319.465999999999,4329.598178857658,4339.871,4341.27995434799,4405.705,4383.180703358394,46.82701906165318,4339.871,33.23892437612682,4406.348848752254,4273.393151247747
2025-10-09 21:00:00,4337.45,4358.81,4335.91,4351.0,5324.9438,2025-10-09 21:29:59.999,23159379.377714,53747,3829.9204,16660286.237157,ETHUSDT,4338.054000000001,4337.725379785733,4323.7519999999995,4333.489419072857,4338.6894999999995,4342.205714661655,4402.3054,4381.895182411014,52.21098737244301,4338.6894999999995,32.34635218590322,4403.3822043718055,4273.9967956281935
